llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19852;False;;10.676851511001587;total_tokens: 1216, completion_tokens: 129, prompt_tokens: 1087;0.014740000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19863;False;;11.288602113723755;total_tokens: 1835, completion_tokens: 121, prompt_tokens: 1714;0.020770000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19875;True;CWE-89;3.4683282375335693;total_tokens: 842, completion_tokens: 44, prompt_tokens: 798;0.009300000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19876;True;CWE-89;4.622636795043945;total_tokens: 529, completion_tokens: 47, prompt_tokens: 482;0.00623;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19881;True;CWE-89;3.6088995933532715;total_tokens: 540, completion_tokens: 46, prompt_tokens: 494;0.00632;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19877;True;CWE-89;4.41079044342041;total_tokens: 836, completion_tokens: 44, prompt_tokens: 792;0.00924;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19879;True;CWE-89;4.376998662948608;total_tokens: 845, completion_tokens: 45, prompt_tokens: 800;0.00935;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19885;True;CWE-89;3.538376569747925;total_tokens: 1006, completion_tokens: 50, prompt_tokens: 956;0.01106;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19880;True;CWE-89;4.7459821701049805;total_tokens: 528, completion_tokens: 56, prompt_tokens: 472;0.0063999999999999994;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19884;True;CWE-89;3.67348313331604;total_tokens: 685, completion_tokens: 47, prompt_tokens: 638;0.00779;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19878;True;CWE-89;5.45485782623291;total_tokens: 545, completion_tokens: 59, prompt_tokens: 486;0.006630000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19886;True;CWE-89;4.234239339828491;total_tokens: 541, completion_tokens: 58, prompt_tokens: 483;0.00657;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19887;True;CWE-89;4.2266528606414795;total_tokens: 564, completion_tokens: 59, prompt_tokens: 505;0.0068200000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19891;True;CWE-89;3.6281118392944336;total_tokens: 591, completion_tokens: 45, prompt_tokens: 546;0.00681;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19890;True;CWE-89;3.974783420562744;total_tokens: 569, completion_tokens: 49, prompt_tokens: 520;0.00667;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19875;False;;8.559001445770264;total_tokens: 1813, completion_tokens: 99, prompt_tokens: 1714;0.020110000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19889;False;;5.697026252746582;total_tokens: 579, completion_tokens: 64, prompt_tokens: 515;0.007070000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19879;False;;8.22529125213623;total_tokens: 1810, completion_tokens: 91, prompt_tokens: 1719;0.01992;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19883;False;;6.975271224975586;total_tokens: 579, completion_tokens: 76, prompt_tokens: 503;0.0073100000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19888;True;CWE-89;6.943950176239014;total_tokens: 550, completion_tokens: 61, prompt_tokens: 489;0.00672;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19890;False;;6.746759653091431;total_tokens: 1273, completion_tokens: 110, prompt_tokens: 1163;0.014929999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19884;False;;8.34566855430603;total_tokens: 1501, completion_tokens: 104, prompt_tokens: 1397;0.01709;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19876;False;;11.482452154159546;total_tokens: 1206, completion_tokens: 121, prompt_tokens: 1085;0.01448;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19880;False;;10.7293860912323;total_tokens: 1219, completion_tokens: 145, prompt_tokens: 1074;0.015090000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19891;False;;8.795976877212524;total_tokens: 1330, completion_tokens: 119, prompt_tokens: 1211;0.01568;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19878;False;;11.657881021499634;total_tokens: 1224, completion_tokens: 119, prompt_tokens: 1105;0.014620000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19881;False;;11.274126052856445;total_tokens: 1238, completion_tokens: 130, prompt_tokens: 1108;0.01498;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19886;False;;10.098929166793823;total_tokens: 1230, completion_tokens: 132, prompt_tokens: 1098;0.014940000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19885;False;;10.587280511856079;total_tokens: 2155, completion_tokens: 119, prompt_tokens: 2036;0.02393;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19889;True;CWE-89;10.648359537124634;total_tokens: 1306, completion_tokens: 138, prompt_tokens: 1168;0.01582;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19887;False;;11.104982376098633;total_tokens: 1272, completion_tokens: 129, prompt_tokens: 1143;0.015300000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19888;False;;11.829836368560791;total_tokens: 1245, completion_tokens: 132, prompt_tokens: 1113;0.015090000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19877;False;;13.944952726364136;total_tokens: 1868, completion_tokens: 166, prompt_tokens: 1702;0.022;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19883;True;CWE-89;13.930938720703125;total_tokens: 1309, completion_tokens: 153, prompt_tokens: 1156;0.01615;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19882;True;CWE-89;17.018560886383057;total_tokens: 682, completion_tokens: 201, prompt_tokens: 481;0.01084;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19882;False;;25.033759593963623;total_tokens: 1523, completion_tokens: 286, prompt_tokens: 1237;0.02095;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20009;True;CWE-89;2.7455127239227295;total_tokens: 1205, completion_tokens: 42, prompt_tokens: 1163;0.01289;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20136;True;CWE-807;3.2457685470581055;total_tokens: 498, completion_tokens: 55, prompt_tokens: 443;0.00608;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19972;True;CWE-20;3.4688732624053955;total_tokens: 568, completion_tokens: 46, prompt_tokens: 522;0.0066;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20016;True;CWE-89;3.7039644718170166;total_tokens: 608, completion_tokens: 44, prompt_tokens: 564;0.006959999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20008;True;CWE-89;3.9544870853424072;total_tokens: 571, completion_tokens: 44, prompt_tokens: 527;0.00659;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20137;True;CWE-807;4.122533798217773;total_tokens: 771, completion_tokens: 47, prompt_tokens: 724;0.00865;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19955;True;CWE-20;4.42480993270874;total_tokens: 1178, completion_tokens: 102, prompt_tokens: 1076;0.01382;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20158;True;CWE-400;4.865665674209595;total_tokens: 359, completion_tokens: 67, prompt_tokens: 292;0.0049299999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20118;True;CWE-807;4.923086881637573;total_tokens: 405, completion_tokens: 60, prompt_tokens: 345;0.00525;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19973;True;CWE-20;4.939110994338989;total_tokens: 1096, completion_tokens: 66, prompt_tokens: 1030;0.012280000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20098;True;CWE-22;5.018848657608032;total_tokens: 650, completion_tokens: 70, prompt_tokens: 580;0.0079;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20017;True;CWE-89;5.116390943527222;total_tokens: 1173, completion_tokens: 64, prompt_tokens: 1109;0.01301;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19954;True;CWE-20;5.471088886260986;total_tokens: 544, completion_tokens: 61, prompt_tokens: 483;0.00666;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20099;True;CWE-22;5.552582502365112;total_tokens: 1357, completion_tokens: 72, prompt_tokens: 1285;0.01501;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20119;True;CWE-807;5.899328708648682;total_tokens: 905, completion_tokens: 62, prompt_tokens: 843;0.010289999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19898;True;CWE-20;7.24225115776062;total_tokens: 653, completion_tokens: 113, prompt_tokens: 540;0.00879;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20009;False;;7.595881938934326;total_tokens: 2537, completion_tokens: 95, prompt_tokens: 2442;0.027270000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20016;False;;8.171353816986084;total_tokens: 1344, completion_tokens: 98, prompt_tokens: 1246;0.015399999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19972;False;;8.565815925598145;total_tokens: 1270, completion_tokens: 106, prompt_tokens: 1164;0.01482;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20158;True;CWE-400;9.43653392791748;total_tokens: 861, completion_tokens: 136, prompt_tokens: 725;0.01133;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20137;True;CWE-807;9.66262435913086;total_tokens: 1686, completion_tokens: 117, prompt_tokens: 1569;0.0192;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20136;False;CWE-807 CWE-834;10.358753681182861;total_tokens: 1162, completion_tokens: 147, prompt_tokens: 1015;0.014560000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20119;True;CWE-807;10.640490055084229;total_tokens: 1950, completion_tokens: 128, prompt_tokens: 1822;0.02206;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20098;False;;11.189958810806274;total_tokens: 1428, completion_tokens: 124, prompt_tokens: 1304;0.01676;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20099;True;CWE-22;11.329594612121582;total_tokens: 2868, completion_tokens: 152, prompt_tokens: 2716;0.031720000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19954;True;CWE-20;11.747881412506104;total_tokens: 1232, completion_tokens: 131, prompt_tokens: 1101;0.014939999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19973;True;CWE-20;11.795133590698242;total_tokens: 2338, completion_tokens: 138, prompt_tokens: 2200;0.026140000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20008;False;;11.986693143844604;total_tokens: 1278, completion_tokens: 106, prompt_tokens: 1172;0.014900000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19955;False;CWE-20;12.195464611053467;total_tokens: 2543, completion_tokens: 215, prompt_tokens: 2328;0.02973;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20159;True;CWE-20;4.483987331390381;total_tokens: 492, completion_tokens: 54, prompt_tokens: 438;0.006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J19899;True;CWE-20;12.87839937210083;total_tokens: 1327, completion_tokens: 146, prompt_tokens: 1181;0.016190000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20118;True;CWE-400;13.057197093963623;total_tokens: 956, completion_tokens: 132, prompt_tokens: 824;0.0122;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20208;True;CWE-807;4.603289365768433;total_tokens: 454, completion_tokens: 65, prompt_tokens: 389;0.00584;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20209;True;CWE-20;5.469644546508789;total_tokens: 957, completion_tokens: 54, prompt_tokens: 903;0.010649999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19898;True;CWE-20;14.781204223632812;total_tokens: 1474, completion_tokens: 207, prompt_tokens: 1267;0.01888;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20017;False;CWE-89;15.113319396972656;total_tokens: 2534, completion_tokens: 178, prompt_tokens: 2356;0.028900000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20212;True;CWE-400;5.882425308227539;total_tokens: 459, completion_tokens: 71, prompt_tokens: 388;0.00601;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20312;True;CWE-22;4.949787616729736;total_tokens: 607, completion_tokens: 72, prompt_tokens: 535;0.007510000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20302;True;CWE-22;5.7569899559021;total_tokens: 520, completion_tokens: 73, prompt_tokens: 447;0.00666;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20357;False;;4.0880725383758545;total_tokens: 702, completion_tokens: 54, prompt_tokens: 648;0.0081;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20356;True;CWE-807;4.761638641357422;total_tokens: 481, completion_tokens: 71, prompt_tokens: 410;0.006229999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20303;True;CWE-22;6.400431871414185;total_tokens: 1073, completion_tokens: 77, prompt_tokens: 996;0.012270000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20317;True;CWE-22;5.39773416519165;total_tokens: 1075, completion_tokens: 79, prompt_tokens: 996;0.012330000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20159;False;CWE-20;10.136114358901978;total_tokens: 1127, completion_tokens: 123, prompt_tokens: 1004;0.013730000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20316;True;CWE-22;6.0956878662109375;total_tokens: 519, completion_tokens: 78, prompt_tokens: 441;0.00675;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20365;False;;4.129268169403076;total_tokens: 499, completion_tokens: 50, prompt_tokens: 449;0.0059900000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20209;True;CWE-20;10.68439531326294;total_tokens: 2053, completion_tokens: 119, prompt_tokens: 1934;0.02291;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20364;True;CWE-807;6.3265602588653564;total_tokens: 387, completion_tokens: 84, prompt_tokens: 303;0.005550000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20208;True;CWE-400 CWE-807;11.207258701324463;total_tokens: 1085, completion_tokens: 168, prompt_tokens: 917;0.01421;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20213;True;CWE-20;9.786561012268066;total_tokens: 999, completion_tokens: 73, prompt_tokens: 926;0.01145;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J19899;True;CWE-20;20.653159856796265;total_tokens: 2830, completion_tokens: 248, prompt_tokens: 2582;0.033260000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20384;True;CWE-20;5.66327977180481;total_tokens: 607, completion_tokens: 74, prompt_tokens: 533;0.00755;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20302;False;;10.45846176147461;total_tokens: 1179, completion_tokens: 138, prompt_tokens: 1041;0.01455;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20357;True;CWE-400;9.012978076934814;total_tokens: 1553, completion_tokens: 129, prompt_tokens: 1424;0.01811;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20212;True;CWE-400;12.156200885772705;total_tokens: 1081, completion_tokens: 160, prompt_tokens: 921;0.01401;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20356;False;;10.30744218826294;total_tokens: 1115, completion_tokens: 150, prompt_tokens: 965;0.01415;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20317;True;CWE-22;11.088158130645752;total_tokens: 2307, completion_tokens: 162, prompt_tokens: 2145;0.026310000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20385;True;CWE-20;4.880077600479126;total_tokens: 1209, completion_tokens: 70, prompt_tokens: 1139;0.01349;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20313;True;CWE-22;11.797498226165771;total_tokens: 955, completion_tokens: 78, prompt_tokens: 877;0.01111;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20303;True;CWE-22;12.921941041946411;total_tokens: 2305, completion_tokens: 162, prompt_tokens: 2143;0.02629;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20312;True;CWE-22;12.843197345733643;total_tokens: 1375, completion_tokens: 159, prompt_tokens: 1216;0.01693;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20365;True;CWE-400;9.680321455001831;total_tokens: 1147, completion_tokens: 125, prompt_tokens: 1022;0.013970000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20316;True;CWE-22;12.611511468887329;total_tokens: 1188, completion_tokens: 154, prompt_tokens: 1034;0.014959999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20364;False;CWE-807;12.738060712814331;total_tokens: 952, completion_tokens: 188, prompt_tokens: 764;0.013280000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20384;True;CWE-20;10.801837682723999;total_tokens: 1365, completion_tokens: 151, prompt_tokens: 1214;0.01667;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20213;True;CWE-20;17.779518127441406;total_tokens: 2157, completion_tokens: 158, prompt_tokens: 1999;0.024730000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20385;False;;10.061447858810425;total_tokens: 2561, completion_tokens: 139, prompt_tokens: 2422;0.02839;2024-02-05
